Comment ,Label
"học hệ tiếng việt mà ko hiểu s vẫn có mấy môn thầy cô dạy tiếng anh rồi còn dùng tài liệu tiếng anh nữa, đọc ko hiểu gì cả luôn á",0
"csvc, máy móc thì xịn mà mạng mẽo thì lag như ở vùng núi, cứ vậy thì ko bt đến trường học bằng gì được luôn",0
"Trường đẹp mà có điều hơi nhỏ, đủ hết các tiện ích như cửa hàng tiện lợi, nhà sách …. trước cổng trường còn có nhiều hàng ăn ngon rẻ, giáo trình cũng rất hay nữa, nói chung tuyệt cà là vờiiiii😍😍😍",1
Mong trường lắp thêm rèm ở các cửa sổ trong lớp học chứ nắng chiếu vào chói cả mắt ko học nổi luôn á 😊,0
"Trường ơi đầu tư thêm mấy cái thang máy đi chứ sinh viên thì đông, phòng học thì tít trên cao, xếp hàng đợi thang máy zô lớp hết cả thanh xuân luôn á, gì mà được có 2 cái lại còn chạy chậm ~~",0
"Trường có nhiều giải đấu thể thao mỗi kỳ lắm các bạn ơi, đủ các môn cả, bóng đá, bóng chuyền, bơi, bóng bàn…. mong đến giải đấu waaaaa",1
"Phòng học bé xíu mà 1 lớp tận 5-60 người, ngồi nhét nhét chật ních học đúng khó chịu luôn á, bàn ghế thì xếp sát rạt nhau ko còn lối đi",0
"Giáo trình hệ liên kết quốc tế gì mà chán òm, học ko tập trung vào trọng điểm mà cứ lan man, ko thú vị và gây hứng thú lắm, đóng phí tiền ghê",0
"có thể là trường xịn nhất đất HP lun áaa, chi tiền cho sinh viên ko tiếc luôn, hoạt động nào cũng hoành tráng, tiệc chào đón sinh viên cũng xịn xò nữa, em yêu trường 3000 kkkk 🙆🏻‍♀️",1
"Trường này học phí cao nhưng chất lượng thì thấp, giáo viên không có tâm, sinh viên ra trường không biết gì cả. Thật thất vọng! 😡",0
"Nghe đồn trường này nổi tiếng nhưng thực tế thì toàn lừa đảo, chương trình học không thực tế, ra trường khó xin việc ghê!",0
"Cảnh vật trong trường thì tạm ổn, nhưng giáo viên dạy như đọc thuộc lòng, không có tính sáng tạo. Thà học online còn hơn. 😩",0
"Học ở đây mà như ngồi tù, không có hoạt động gì thú vị. Ai mà muốn học tập mà cứ phải chịu đựng môi trường như vậy chứ?",0
"Học phí cao mà cơ sở vật chất lại kém quá, lớp học thì chật chội, trang thiết bị lỗi thời. Thà đi làm luôn cho rồi! 💔",0
"Trường này có vẻ bề ngoài hoành tráng, nhưng bên trong lại là một mớ hỗn độn. Chất lượng giảng dạy quá kém! 🥱",0
"Đội ngũ giảng viên không có kinh nghiệm thực tế, sinh viên ra trường thì như gà mờ, khó lòng cạnh tranh được với người khác. 😩",0
"Cảm giác học ở đây như bị lãng phí thời gian, học một đằng làm một nẻo. Cứ học cho có, không ai chăm chút gì cả. 😒",0
"Trường này chỉ có danh tiếng chứ không có chất lượng. Sinh viên ra trường vẫn thất nghiệp đầy ra, chán quá đi!",0
"Cơ sở vật chất quá nghèo nàn, không đủ điều kiện cho sinh viên học tập. Học phí cao mà không xứng đáng. 💔",0
"Thực sự không khuyên ai học ở đây, cảm giác như bị lừa đảo vậy. Học phí thì cao mà ra trường chẳng có ai nhận!",0
"Nhà trường không quan tâm đến sinh viên, chỉ lo thu tiền. Môi trường học tập không thân thiện một chút nào. 😡",0
"Học ở đây mà không biết cái gì hết, ra trường thì chỉ biết ngồi nhà, thật là thất vọng! 😭",0
"Trường này như cái chợ, không có ai coi trọng chất lượng giáo dục. Chỉ toàn những cái tầm thường. 😩",0
"Học phí đắt nhưng sinh viên không được học hỏi gì cả, chỉ học những thứ lạc hậu, thật quá tệ! 😤",0
"Chất lượng đào tạo quá kém, chỉ có mỗi cái mác trường đại học mà không có giá trị gì. Thà học nghề còn hơn! 💩",0
"Giáo viên thì thiếu nhiệt huyết, không có ai đứng lớp mà truyền cảm hứng cả. Mọi thứ đều rất buồn chán! 😢",0
"Đã đi học mà còn cảm thấy như không học được gì, quá tệ! Thà ở nhà tự học còn hơn. 😒",0
"Trường không có hoạt động ngoại khóa nào, sinh viên chỉ biết ngồi trong lớp, học và đi về. Chán ngắt! 😩",0
"Trường này học phí thì như trên trời, mà chất lượng như dưới đất. Ai mà dám chọn đây làm nơi học tập chứ? 😤",0
"Quá thất vọng với chất lượng giáo dục ở đây, không khuyên ai theo học, mất thời gian thôi! 😒",0
"Học ở đây chỉ thấy mệt mỏi, không có gì để phấn đấu cả. Sinh viên thì lười biếng và không có tinh thần học hỏi. 😥",0
Trường này chỉ có tên chứ không có thực chất. Chỉ cần lướt web là biết nó như thế nào rồi! 😏,0
"Không muốn nói nhiều, chỉ cần biết là không ai khuyên học ở đây cả, không đáng đồng tiền bát gạo! 💩",0
"Giáo viên không quan tâm đến sinh viên, chỉ lo hoàn thành chương trình. Không ai muốn học khi thấy như vậy! 😓",0
"Trường này thật sự tuyệt vời, gv thân thiện, luôn giúp đỡ sv hết mình. Học ở đây thật vui! 😍",1
"Cơ sở vật chất hiện đại, phòng lab xịn xò, sinh viên học tập thoải mái. Điểm cộng lớn! 💖",1
"Chương trình học đa dạng, có nhiều hoạt động ngoại khóa thú vị. Ai cũng nên thử! 🎉",1
"Trường có đội ngũ giảng viên chất lượng, nhiệt tình và tâm huyết. Học mà như chơi! 😄",1
"Thư viện rộng rãi, đầy đủ tài liệu, giúp sv dễ dàng tìm hiểu kiến thức. 👍",1
"Môi trường học tập rất thân thiện, sinh viên ai cũng vui vẻ, dễ kết bạn. Thích ghê! 🥰",1
"Học phí hợp lý so với chất lượng, đáng đồng tiền bát gạo! Mọi người nên tham khảo! 😉",1
"Cảm giác học ở đây rất thoải mái, không áp lực, thầy cô luôn tạo không khí vui vẻ. 💕",1
"Hoạt động câu lạc bộ sôi nổi, dễ dàng tham gia và phát triển bản thân. Rất đáng thử! 🌟",1
"Trường có nhiều học bổng hấp dẫn, hỗ trợ sinh viên học tập tốt hơn. Không nên bỏ lỡ! 💸",1
"Học ở đây rất dễ tìm việc, có nhiều cơ hội việc làm sau khi tốt nghiệp. Thật sự tốt! 👏",1
"Học xong thấy mình trưởng thành hơn rất nhiều, tự tin vào bản thân hơn! 💪",1
"Trường rất chú trọng đến thực tập, tạo điều kiện cho sv trải nghiệm thực tế. 👍",1
"Đội ngũ cán bộ tư vấn tận tình, giúp sinh viên chọn ngành học phù hợp. Giúp ích ghê! 😘",1
"Có nhiều chương trình giao lưu với các trường khác, mở rộng kiến thức và mối quan hệ. 🤝",1
"Sinh viên được khuyến khích sáng tạo, nhiều dự án thú vị để tham gia. Thích quá đi! 🥳",1
"Trường có nhiều sự kiện thú vị, tạo không khí sôi động cho sinh viên. Không thể bỏ qua! 🎊",1
"Thầy cô ở đây luôn động viên sinh viên, tạo động lực học tập cho mọi người. ❤️",1
"Học ở đây mà thấy mình như một phần của đại gia đình, rất ấm cúng! 🏡",1
"Trường chú trọng đào tạo kỹ năng mềm, giúp sinh viên tự tin hơn khi ra trường. 🌈",1
"Có nhiều khóa học bổ sung, giúp sinh viên nâng cao kỹ năng chuyên môn. Rất hữu ích! 📚",1
"Thư viện mở 24/7, thuận tiện cho sinh viên học tập mọi lúc mọi nơi! 😍",1
"Học ở đây là một trải nghiệm tuyệt vời, đáng nhớ trong cuộc đời sinh viên. 🌍",1
Trường có nhiều trang thiết bị hiện đại hỗ trợ sinh viên học tập hiệu quả hơn. 🔧,1
"Cảm giác như mỗi ngày đều có điều mới mẻ để học hỏi, không bao giờ nhàm chán! 😆",1
Chất lượng đào tạo ở đây xứng đáng nhận được những lời khen ngợi nhất! 🌟,1
"Chất lượng đào tạo số 1 Việt Nam, rất là yêu trường luôn á 🥰",1
"Không gian lớp học đỉnh cao, thoáng mát, sinh viên tự giác, giảng viên thì thoải mái. đỉnh thật sự",1
"Dù phải chạy cơ sở, nhưng trường cung cấp hệ thống bus rất tiện lợi luôn í. Rẻ mà xe rất mát và xịn như xe du lịch vậy",1
"Sinh viên ở đây tự giác và rất văn minh, có lẽ là trường top VN nên cảm giác rất xứng đáng 😍",1
Mọi thứ đều ok nhưng học phí đắt quá ạ 😭,0
Đồ ăn căn tin không được ngon 😀,0
"Không gian trường xanh, và nhiều chỗ ngồi. Rất thích 🤩",1
"Giảng viên đa số rất nhiệt tình, trình độ chuyên môn rất cao và luôn hỗ trợ sinh viên hết sức 🥰",1
"Các môn học trong ngành được thiết kế rất hợp lý, cảm giác được vận dụng triệt để những gì đã được học",1
"Mấy chú lái xe bus lái ẩu, đồ ăn căn tin thì dở, cảm giác các hệ clc và đại trà bị phân biệt đối xử",0
"Chất lượng giảng dạy thì ok nhưng vẫn là trường công, vì vậy học phí hiện tại thì hơi đắt",0
"Cảm giác chương trình học nặng, đề kiểm tra khó, mà lại là ngành kinh tế. Thiếu thực tiễn",0
"Chỗ gửi xe thì nhanh hết, cơ sở số 2 thì rất chật chội. Đi học cảm giác khó chịu",0
"Không hiểu sao tự nhiên cứ đến trễ một xíu lại phải gửi xe ở ngoài vì bãi xe hết chỗ, có cách nào cải thiện hong chứ đi học kiểu này gửi xe ở ngoài riết hết tiền",0
Trường có các suất học bổng khuyến khích học tập mang đầy tính khích lệ. Rất thích và sẽ phấn đấu,1
Mỗi môn học được giảng dạy rất chi tiết,1
"Phòng học lạnh ngắt, máy chiếu thiết bị đầy đủ, thích lắm luôn",1
Cảm giác được trân trọng khi học tại đây. Chuyên viên đào tạo cho đến giảng viên đều rất tôn trọng tiếng nói của sinh viên,1
"trường này tạo điều kiện cho sinh viên được học song ngành rất thoải mái. Vừa được mở rộng năng lực chuyên môn, vừa được đi học để chữa lành",1
trường này phân hệ ngành rất chi tiết. Vì thế dễ dàng cho sinh viên trong việc chuyên môn hoá kiến thức,1
Cảm thấy yêu trường lắm vì điệu kiện gì cũng có đủ. Từ cơ sở vật chất đến chất lượng giảng dạy,1
"Nếu được quay lại thời đại học một lần nữa, thì mãi chọn trường này vì trường có quá nhiều kỷ niệm đẹp. Chất lượng tốt, sinh viên năng động",1
"Có nhiều CLB, sinh viên năng động",1
"Cảm giác có nhiều cơ hội được thử sức các hoạt động tình nguyện, được giúp đỡ góp sức trong các công tác xã hội",1
"Sinh viên trường tổ chức rất nhiều các cuộc thi học thuật, đây là cơ hội để mở mang tri thức",1
Truyền thống nghiên cứu của sinh viên trường này là không thể phủ nhận vì chất lượng nghiên cứu ở đây quá tuyệt vời,1
"Thiết bị học đầy đủ cho các ngành, các ngành về truyền thông có hẵng studio để học. Xịn xò 💯 điểm",1
"Không gian trường xanh mát, có thêm trang trí đàn piano, lâu lâu được nghe các nghệ sĩ trổ tài. Hình ảnh trường Rất văn minh và rất đẹp",1
Cơ sở phụ hơi xa một chút nhưng mà đỉnh của chóp luôn 🤩 đồ ăn ở đây ngon nha,1
Cảm giác chất lượng giảng dạy cứ bị đại trà mà lại mang danh top. Phong bạc thật,0
Không hiểu sao lại có những vụ ưu ái trong việc giảng dạy. Có nhiều giảng viên ưu ái ai thì cho điểm cao người đó,0
"Đồ ăn căn tin rất dỡ, mà lại mắc. Trường nên xem lại",0
Cơ sở chính đã cũ rồi nhưng vẫn chưa sửa sang gì lại. Với học phí này thì thấy thất vọng thật sự,0
"Không thoải mái khi học dồn quá nhanh như vậy, học 2 tháng là xong một môn. Trường khác phải 4 tháng mới xong 1 môn. Quá nhanh, chưa kịp thẩm thấu gì cả 😓",0
"Trường đẹp lắm luôn, nhất là cơ sở bình chánh, tưởng như đang đi du lịch vậy á",1
"Trường thật sự rất đầu tư về mỹ cảnh. Hoa được trồng rất đẹp, mình rất thích hoa",1
"Xe bus trường xịn, gầm cao, thoải mái, ngủ một cái hết mệt luôn 😍🤩",1
Cảm giác rất ngưỡng mộ trình độ của các thầy cô trong trường. Chất lượng đào tạo tuyệt vời 🥰,1
"Mình yêu trường thật sự vì trường này cho mình trải nghiệm sinh viên quá tuyệt vời. Bạn bè văn minh, thầy cô trình độ, trường học xịn xò, đồ ăn ngon miệng 🤩🤩🤩",1
trường này bị một vấn đề duy nhất: học phí đắt.,0
Mình không thích việc có một vài bộ phận thầy cô rất cảm tính. Cho điểm theo cảm xúc,0
"Phát ngán việc ăn đồ ăn ở trường, có thể nào bán những món như bún bò, phở,… như trường người ta bán được không",0
"Chỗ B1 sảnh ngồi có ghế nhưng không có quạt, rất nóng. Trường nên cấp thêm quạt hoặc điều hoà",0
Học phí cao nhưng sinh viên vẫn phải tự bơi rất nhiều. Có nhiều giảng viên dạy ko tận tâm,0
Trường đông quá nhưng thang máy thì ít 😓,0
"Trường xịn xò, cơ sở sang xịn mịn. Chịu nha",1
"Iu lắm ngôi trường của em, sinh viên kinh tế ra ngoài tìm việc rất được trọng dụng",1
Ký túc xá quá ít vị trí và rất khó để giành,0
Đa số các cơ sở của trường đều nằm ở trung tâm Hải Phòng. Và tất cả cơ sở đều rất đẹp,1
"Uống trà đá mùa hè ở đây thường xuyên. Một ngôi trường thân thương với bao bạn mến. Trong khuôn viên rộng với nhiều quán xá, nơi những buổi tối hè ko thể thiếu được những cốc bia, trà đá hay nước mía ngọt ngon. Tôi ở đây khoảng 9 năm. Mùa hè là mùa nhộn nhịp nhất về đêm",1
"Đẹp, rộng rãi",1
vị thế trường ngày càng tăng,1
Trường học dạy cho t đôi bàn tay...Dù thế nào t cũng trân trọng mái trường nơi xa xôi này lắm!,1
"Rất là ok. Đội ngũ từ giảng viên tới sinh viên nhiệt tình, chu đáo",1
Nơi khai sinh các điều dưỡng viên ở ND (các em gái ở đây xinh lắm 500 ae ơi ),1
Nhiều thế hệ hs đã thành công từ ngôi trường này,1
Trường top về điều dưỡng cả nước Vn,1
Ngôi trường đào tạo điều dưỡng có uy tín,1
Đào tạo điều dưỡng đứng top đầu cả nước,1
Ôi nhớ trường quá đi,1
Nơi con Tôi bước chân đầu tiên Lập nghiệp !,1
Sạch đẹp lắm bạn gái xinh xẻo,1
Ngày càng khang trang và mở rộng,1
Rộng rãi sinh viên nhiệt tình,1
Tuyệt vời,1
Đào tạo tốt...,1
rất tốt,1
Trường tốt,1
Một trong những trường đại học điều dưỡng bậc cao đẳng và đại học nổi tiếng và được đánh giá cao tại Việt Nam.,1
Tốt,1
"Đại học điều dưỡng nam định nơi thu hút đào tạo ngành y học, Tuy nhiên điểm giả, hiện tượng mua điểm trong quá trình học theo tôi biết là vẫn có",1
Nằm ở trung tâm tp.. Rất tiện cho các sinh Viên đến học tập,1
Khu nhà mới khang trang nhưng phía sau kí túc đã xuống cấp nhiều,1
"Ngôi trường giàu truyền thống, nhất là những năm chống Mỹ. Trường đã cung cấp một số lượng nhất định y bác sỹ vào chiến trường để ...tăng lực cho đồng bào và chiến sỹ mạnh khỏe. Trường đi lên từ trường trung cấp ytế Nam định ngày nay cơ sở vật chất cũng như quy mô đào tạo đã mở rộng...",1
Là trường hàng đầu về lĩnh vực điều dưỡng. Đồng thời trường cũng tham gia rất nhiều các hoạt động văn hóa văn nghệ cũng như các hoạt động vì cộng đồng.,1
Cơ sở vật chất kém phát triển.,0
Chương trình học không cập nhật.,0
Không có nhiều cơ hội thực tập.,0
Ít cơ hội giao lưu với các trường khác.,0
Không có đủ thư viện và tài liệu tham khảo.,0
Môi trường học tập căng thẳng.,0
Ít sự hỗ trợ từ cựu sinh viên,0
Đánh giá học tập không công bằng,0
Thông tin về các hoạt động của trường ít được phổ biến,0
các khóa học chưa được đa dạng,0
ít quan tâm đến vấn đề xã hội,0
các sự kiện giao lưu với doanh nghiệp rất hiếm hoi,0
thời gian học kèo dài,0
không hiệu quả,0
chất lượng đầu ra không đảm bảo,0
hỗ trợ sinh viên chưa tốt,0
tệ,0
đồ ăn gần trường không ngon,0
bãi giữ xe xuống cấp,0
chương trình học khá nặng,0
chưa có sự quan tâm đến sức khỏe tinh thần sinh viên,0
các hoạt động ngoại khóa khá nhạt,0
phân biệt giữa các khoa còn nhiều,0
không khuyến khích sáng tạo đối với sinh viên,0
Môi trường học tập tốt cho học sinh giáo viên thân thiện,1
Trường đẹp chất lượng cao tại Nam Định,1
"Đào tạo sinh viên giỏi tay nghề, vững vàng kiến thức về chuyên môn",1
"Thoáng mát, sạch sẽ",1
Là mái trường thứ 3 của cuộc đời tôi. Cảm ơn tất cả những người thầy người cô của trường đã cho tôi một ký ức đẹp!,1
Khuôn viên rộng đẹp đang sửa chữa mới,1
Đây là nơi đào các ngành kỹ thuật rất tốt. Sinh viên tốt nghiệp có kỹ năng thực hành nghề tốt,1
"trường học kết hợp giữa việc học và thực hành giúp cho sinh viên nhanh chóng tiếp thu kiến thức
",1
"Đào tạo tốt, sv ra trường đều có kỹ thuật tốt",1
Đào tạo sinh viên giỏi,1
Nơi tôi ấn tượng nhất câu nói học để làm thợ học để làm thầy,1
"Trường đẹp, chất lượng",1
Đào tạo sinh viên giỏi,1
trường tốt,1
"Rộng rãi, mà vắng vẻ quá",1
Tuyệt vời,1
Đc đánh giá cao tại Nam Định,1
Thú vị,1
Là một trươngf kỹ thuật tốt.,1
Rất tốt,1
Noi chap canh cho nhung dam me,1
Khá tốt,1
khá rộng và đẹp,1
Tuyệt,1
tốt,1
Trường tốt,1
"trường có cơ sở vật chất mới hiện đại, đáp ứng đủ nhu cầu của người học",1
"Trường khang trang, rộng rãi. Ngoài chất lượng về giáo dục, nhà trường còn có rất nhiều các hoạt động cộng đồng như ""chiến dịch mùa hè xanh"", ""hiến máu tình nguyện""...",1
Tuyệt vời,1
"Sinh viên Trường Đại học Sư phạm Kỹ thuật Nam Định ""Giỏi lý thuyết, vững tay nghề, năng động và sáng tạo"".",1
tuyệt vời. chất lượng tốt,1
Nơi bắt đầu của hành trình sự nghiệp.,1
"Học phí ổn, không quá mắc",1
thầy cô giáo ở trường rất dễ thương,1
trường khá tốt,1
thấy cũng không có gì nổi bật,0
"Rộng rãi, mà vắng vẻ quá",0
Giáo trình giảng dạy còn hạn chế . Việc trả lại học phí và chi trả học bổng cực kỳ lâu gây ra cảm giác chán nản. Nhà trường cần khắc phục những vấn đề trên,0
"Nhân dịp chào mừng năm học mới, chào mừng tân sinh viên nhập Trường, ngày 17 - 18/10/2019, Trường Đại học sư phạm Kỹ thuật Nam Định đã tổ chức nhiều hoạt động các hoạt động văn hóa, văn nghệ, thể dục thể thao, ngày hội việc làm, khởi nghiệp và kết nối doanh nghiệp thu hút đông đảo CB, GV, CNVC và sinh viên tham gia.",0
Trường trả học bổng cực kỳ lâu,0
"Thiếu thiết bị phục vụ học tập ( máy chiếu, ...) , trang trường lỗi không được khắc phục, chi trả học bổng cho sinh viên cực kì lâu. Mong Trường cải thiện thêm !",0
Không nên vào,0
Rất chán,0
Kem,0
Không nên vào đây. Học phí không xứng vs csvc,0
sai vị trí,0
May mà ra được trường,0
khó hiểu trường ??,0
dạy chán,0
Ảnh chưa đúng,0
chúc mừng các em. giỏi quá,1
Chúc mừng các em sinh viên,1
Chúc mừng UNETI vô địch,1
Tuyệt vời!,1
Uneti chiến thắng,1
A Đậu có tham gia không anh,1
"Cho tôi hỏi UNETI quy định thời gian đăng ký xét tuyển sớm năm 2024 bằng kết quả thi ĐGNL của ĐHQGHN là khi nào, hướng dẫn tôi cách đăng ký xét tuyển sớm. Trân trọng cảm ơn",1
Mình cần 1 bạn lễ tân cho trung tâm ngoại ngữ partime ca tối 20k/h+ thưởng.ưu tiên sinh viên,1
Các ban đi trước tư vấn giúp mình ngày nào nôp đc hồ sơ vaof trường,1
sv đã k nhiệt rồi nghe MC còn chán hơn kk,1
Ra trường lâu lắm r,0
Cs nam định hay hn v ạ,1
Hồi còn đi học thì....,1
về trường c mà xem,1
Em có con muốn nôp đơn vào ngôi trường này các Quý thầy cô chỉ giúp em cách nôp đơn a .E xin cám ơn,1
Chúc Nhà trường năm học 2023-2024 gặt hái nhiều thành công,1
Tôi nhặt đc chiếc ví . Mong mng chia sẻ hộ để e nhận lại,1
Lâu có điểm xét học bạ quá,0
Dạ cảm ơn vì đã giảm nma tiếng anh dưới 6,0
Trường mình có kq xét hb chưa,1
"B ơi, nếu đk ở hà nội thì hoch cae 4 năm ở hà nội à b",1
Cho em hỏi nhà trường còn xét tuyển nguyện vọng nữa không ạ,1
Điểm sàn bằng điểm thi,1
Gửi cho em xin phiêu ĐK xét tuyển với ạ,1
đây là co so ở minh khai à,1
Công nghiệp c7ngx là trường cực của mình.tự hào.,1
Kinh tế kĩ thuật công nghiệp cố lên mái trường mến yêu.,1
Ko tra đc ???,0
Trường có tiêu chí phụ j ko,1
"Cho mình hỏi là con mình đỗ vào trường nhưng muốn
chuyển ngành học có được ko? Và thủ tục thế nào ah?",1
Nhà trường cho mình Đã có phương án xét tuyển học bạ năm 2022 chưa,1
"Tôi đã cố gắng liên hệ với hotline mãi mà không được, cả vào giờ hành chính 
và buổi tối có ai hiểu xin giải đáp giúp ạ?? trân trọng cảm ơn.",0
mong trường sớm công bố điểm để chúng em đỡ lo,0
Học trường này ra trường có dễ xin việc không các bạn ?,1
Không có công nghệ thông tin à,0
Tại sao các sinh viên lại phải có 1 học kì học tại Nam Định vậy ?,0
Cơ sở vật chất ngày càng cải thiện và đó là điểm duy nhất được của trường.,0
"Giảng viên nhiệt tình. Cơ sở vật chất tốt hơn cơ sở trên Hà Nội nhiều.
View trên tầng 15 cực đẹp",1
"Trường đẹp lắm ạ.thầy cô rất quan tâm đến sinh viên
anh chị thì rất thân thiện ạ",1
"Trời nóng nhưng điều hoà không hoạt động nên nóng kinh.
Ảnh hưởng lí trí học tập lắm",0
"Trường đào tạo khá nhiều ngành nghề đáp ứng
nhu cầu lao động của xã hội.",1
Công tác phong trào của trường cũng thường xuyên được quan tâm,1
"Trường đang sửa chữa , khi hoàn thành sẽ rất tốt cho các bạn SV",1
Trường quá tồi Thông báo cho học sinh không rõ ràng,0
"Trường bề thế khang trang nằm giữa trung tâm tp. 
Giảng viên giảng dạy tốt. Có khu KTX trong khuôn viên trường",1
Chất lượng đào tạo và cơ sở vật chất rất tuyệt vời,1
có quán xôi đối diện cổng trường rẻ mà khá ngon!!! (quán đầu từ phía đèn xanh đỏ sang.,1
"Biết vậy ngày xưa về NĐ học cho sướng,thời tôi học ở HN 
phải đi thuê phòng học của trường THPT để học",1
"Trường đẹp, gọi hotline trả lời nhiệt tình",1
"Trường đang trong quá trình xây dựng, sửa chữa cơ sở hạ tầng để
phục vụ người học ngày một tốt hơn",1
"Diện tích rộng, cơ sở vật chất tốt, chi phí sinh hoạt và học tập phù hợp.
Đào tạo nhiều ngành phù hợp nhu cầu xã hội: Xây dựng, Bác sĩ thú y, 
Ngôn ngữ Anh...",1
"Thầy cô thân thiện, môi trường học tập lành mạnh",1
"Trường rộng, cơ sở vật chất khá đầy đủ. Sinh viên hơi ít",0
Trường rộng đẹp nhưng không có SV thật lãng phí,0
Tuyệt vời,1
Ngôi trường sẽ về đích hoàng kim,1
trường làm lại đẹp quá,1
trường đẹp quá,1
Trường ko còn tồn tại nữa,0
Đang trên đà thay đổi và phát triển,1
Không hoạt động,0
Ngôi trường rất lớn,1
Dạy tốt.,1
Tốt,1
Trường Đại học này đã đóng cửa nhiều năm,0
Giống,1
Tệ hại,0
Trường trụ vững khá tốt,1
Lắm tai tiếng vì ngôi trường này,0
tôi te,0
thấy cũng không có gì nổi bật,0
trường có hỗ trợ học bổng nên anh em cố gắng học là được nhận học bổng,1
"Trường đào tạo sinh viên tốt, nhiều các hoạt động clb tạo nên một môi
trường năng động, sinh viên được học tập và rèn luyện nhiều kỹ năng có ích",1
Trường khá tốt,1
"Học phí ổn, không quá mắc",1
Mình thấy chương trình đào tạo khá đầy đủ,1
"Khuôn viên nơi đây đẹp, rộng rãi và rất xanh",1
Môi nơi đây học tập và chất lượng thầy cô tốt,1
"Chất lượng cơ sở vật chất ở mức ổn, được đổi mới thường xuyên bao gồm
cả quá trình.",1
Thấy quảng cáo trường nhiều học thì mới biết được,0
Trường có nhiều hoạt động ngoại khóa thú vị,1
Cơ sở vật chất xuống cấp nghiêm trọng,0
"Giáo viên rất nhiệt tình, dễ gần",1
Chương trình học quá khó và không thực tế,0
Trường có nhiều cơ hội việc làm cho sinh viên,1
Thư viện không đủ sách tham khảo,0
Mình đã học ở đây và thấy rất hài lòng,1
Trường không có đủ trang thiết bị hiện đại,0
Có nhiều bạn bè tốt và dễ làm quen,1
Học phí không đáng với chất lượng đào tạo,0
Môi trường luôn sạch sẽ và thoáng mát,1
Trường không có sự phát triển bền vững,0
Được tham gia các dự án thực tế rất bổ ích,1
Nhiều sinh viên bỏ học giữa chừng,0
Chất lượng đào tạo ngày càng cải thiện,1
Trường không có hoạt động gì nổi bật,0
"Thời gian học linh hoạt, dễ sắp xếp",1
Trường không thu hút được sinh viên quốc tế,0
Đội ngũ giảng viên rất chất lượng,1
Ae vào học muốn bốc cái bát liên hệ a Ngọc Phi học 8 năm chưa ra trường nhé,0
Nhớ trường quá!!! Đã hơn 10năm chưa trở lại Trường,1
Chúc nhà trường 1 năm học mới thành công rực rỡ.,1
Rất vui khi đc là sinh viên của trường,1
Trường Cao đẳng sư phạm Bắc Ninh rất tuyệt vời với các thầy cô giáo và các sinh viên vô cùng thân thiện ngôi trường rất hiện đại và thoáng mát,1
Trường học thoáng mát thầy cô thân thiện.,1
"các thầy cô trong trường rất hiểu tâm lý của sinh viên, hỗ trợ các bạn hết mình.",1
"Ý là sinh viên bỏ tiền ra mua nước và dịch vụ, có trả tiền đàng hoàng mà nhận lại nguồn nước và cái bồn cầu KINH TỞM như thế này. Nhà trường nuốt tiền của sinh viên nghèo cực khổ có thấy trôi không???",0
Mọi người đừng học trường này,0
"Trường rất thiếu sạch sẽ, khung cảnh không đẹp lắm, cần tu sửa lại rất nhiều",0
"Rộng rãi thoáng mát... Nhưng cơ sở hạ tầng, vật chất đã cũ và xuống cấp... Nhưng có vận động viên thì giỏi và đẳng cấp Quốc tế luôn...Mong seagames em đoạt huy chương vàng đem vinh Quang cho Việt Nam!",1
"Trường Đại học Thể dục thể thao được thành lập trên nền đất cũ là một khu rừng báng. Học sinh, Sinh viên của trường thi đầu vào hiện nay tỉ lệ rất thấp, đa số là các học sinh có năng khiếu về thể dục thể thao. Trường trong một số năm gần đây có thêm khoa y sinh thể thao. Trường có học sinh từ khắp miền Bắc về học. Khuôn viên trường khá rộng. Khoảng những năm 1980 đến 2010 là thời hoàng kim của trường. Hiện nay học sinh, sinh viên thi vào trường rất ít.",1
Môi trường k lành mạnh với những thành phần như này,0
"Tôi tới đây tháng 12-2020 để xem giải vô địch quyền anh quốc gia, nhà thì đấu sạch sẽ, thoáng mát, tuy nhiên không nhiều ghế và đặc biệt là hệ thống ánh sáng kém. Nơi này phù hợp cho nhà trường thôi, để phục vụ cho giải quốc gia là không ổn.",0
"Trường có sân tập, hệ thống cây xanh rộng và thoáng mát. song công tác vệ sinh khuôn viên còn kém nên cảm giác chưa được thoải mái và tương xứng với khuôn viên trường rất rộng Bể bơi thì nên thay nước cho các em tắm,",0
"Rong, thoang, sach , dep la cam nhan khi toi noi nay vao thang 8/2014 voi vai tro cua phu huynh dua con den nhap hoc k50.",1
"Trường có quy mô lớn nhưng ít được chăm sóc nên đường xá, sân cỏ như bị bỏ hoang :))",0
"Từ 1 người đã tốt nghiệp loại giỏi , mình cảm thấy chất lượng tệ thật sự. Đi xin việc mới thấy những thứ bản thân học trên trường thua cả những người học nghề",0
"Cái trường gì từ lãnh đạo đến sinh viên, lãnh đạo thì học hết lớp 7, lại bằng giả, sinh viên trong trường cx nhiều mà là nhiều người học hộ, mà nhà trg trả ai biết, còn thấy nhét cả tiền cho gv để đc đi học hộ",0
